Fecha,TempMedia,TempMax,HorMinTempMax,TempMin,HorMinTempMin,HumedadMedia,HumedadMax,HorMinHumMax,HumedadMin,HorMinHumMin,VelViento,DirViento,VelVientoMax,HorMinVelMax,DirVientoVelMax,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,EtPMon,PePMon,Estacion,ET0_PM
2006-11-17,15.81,18.78,220.0,8.39,2000.0,70.8,94.6,1940.0,50.04,2040.0,1.685,259.0,5.9,2307.0,276.9,5.709,2.0,,,1.473421335220337,0.0,IB01,2.437215724390586
2006-11-18,14.78,19.88,1230.0,7.86,2340.0,63.93,95.6,2350.0,44.91,1410.0,1.463,258.6,6.576,944.0,279.6,11.48,0.0,,,1.5782181024551392,0.0,IB01,2.0222664360626053
2006-11-19,13.55,21.2,1340.0,7.8,500.0,81.8,97.4,630.0,47.95,1440.0,0.744,274.7,4.802,1357.0,197.2,10.86,0.2,,,1.211105465888977,0.0,IB01,1.2017848005917855
2006-11-21,17.03,19.51,1040.0,14.51,720.0,68.52,82.8,10.0,58.39,1040.0,3.099,281.7,9.64,2013.0,286.1,8.79,0.0,,,2.0618655681610107,0.0,IB01,2.825498028558807
2006-11-22,18.22,20.74,1330.0,16.87,2240.0,66.15,77.3,2210.0,56.92,1330.0,3.812,279.1,10.48,1220.0,285.5,7.93,0.0,,,2.574220895767212,0.0,IB01,3.1812821047524436
2006-11-23,17.07,21.4,1130.0,11.81,2030.0,68.02,89.2,2040.0,52.17,1300.0,1.819,248.7,6.742,1320.0,219.2,10.6,0.0,,,1.7183661460876465,0.0,IB01,2.294066176317387
2006-11-24,16.92,21.4,1120.0,9.76,630.0,75.0,94.0,740.0,52.76,1130.0,2.176,209.0,7.62,1649.0,204.8,9.16,0.0,,,1.7595142126083374,0.0,IB01,2.7181541866542505
2006-11-25,16.47,21.55,1100.0,9.04,2240.0,76.8,96.6,0.0,46.83,1240.0,1.821,187.5,6.625,16.0,175.7,5.216,0.0,,,1.6773533821105957,0.0,IB01,2.612739239281328
2006-11-26,13.7,20.54,1320.0,8.39,640.0,89.9,97.1,750.0,64.96,1320.0,0.77,295.9,3.969,1244.0,282.8,6.805,0.2,,,0.9586336016654968,0.0,IB01,1.156815287665684
2006-11-27,12.44,20.28,1240.0,6.608,0.0,79.1,97.5,620.0,50.65,1540.0,0.644,283.5,3.979,1214.0,206.8,9.72,0.2,,,0.987711489200592,0.0,IB01,0.9690740497544524
2006-11-28,12.69,19.24,1310.0,5.75,330.0,86.3,96.8,750.0,62.87,1320.0,0.465,268.2,3.43,1340.0,305.0,5.3,0.0,,,0.7797626852989197,0.0,IB01,0.9272248373158307
2006-11-29,14.03,17.6,1100.0,11.94,1330.0,89.6,97.3,2000.0,74.9,1000.0,1.265,31.52,5.145,1148.0,51.9,1.714,40.8,,,0.8223147392272949,24.53058433532715,IB01,1.2168550682868882
2006-11-30,14.34,16.41,1250.0,12.27,2350.0,76.6,90.3,0.0,68.09,1200.0,1.62,66.11,5.919,951.0,82.9,6.348,0.0,,,1.090261936187744,0.0,IB01,1.4880790379983742
2006-12-01,13.5,17.27,1110.0,11.21,2020.0,93.7,97.4,2310.0,81.0,1120.0,0.576,45.19,4.243,1110.0,79.6,3.858,37.6,,,0.6672903299331665,22.728025436401367,IB01,0.8102717425214552
2006-12-02,13.67,18.32,1410.0,10.42,220.0,92.2,97.8,530.0,73.2,1450.0,0.67,238.0,3.91,1136.0,187.8,6.432,0.0,,,0.7817448973655701,0.0,IB01,0.9263707830239816
2006-12-03,13.47,19.23,1120.0,9.36,1920.0,90.0,97.5,640.0,70.9,1240.0,0.956,305.7,5.802,1251.0,322.7,8.14,0.2,,,0.9022314548492432,0.0,IB01,1.1094504684134108
2006-12-04,15.64,20.54,1340.0,10.16,2140.0,77.4,96.7,2210.0,59.23,1330.0,1.679,282.1,6.654,533.0,288.9,9.18,0.2,,,1.322110891342163,0.0,IB01,1.8997301375550824
2006-12-05,14.64,19.37,1220.0,8.39,720.0,85.6,97.8,740.0,69.98,1310.0,1.852,221.6,8.11,1706.0,198.7,9.09,0.2,,,1.120427489280701,0.0,IB01,1.8518022570856099
2006-12-06,12.08,16.68,220.0,9.36,940.0,77.9,93.3,950.0,51.41,2210.0,3.852,300.2,14.63,1344.0,278.2,1.255,50.2,,,1.981468081474304,29.74349975585937,IB01,3.013200100388473
2006-12-07,12.87,15.48,1300.0,5.882,630.0,67.01,90.6,640.0,54.69,1050.0,2.041,293.2,7.88,1225.0,300.9,8.81,0.0,,,1.2579245567321775,0.0,IB01,2.1372123976739164
2006-12-08,14.53,18.06,1340.0,9.96,300.0,66.81,90.3,440.0,41.45,2250.0,2.943,253.5,10.68,2246.0,294.2,4.415,0.0,,,2.0711381435394287,0.0,IB01,3.239498012618329
2006-12-09,10.07,14.3,1330.0,3.916,0.0,68.52,94.2,2330.0,47.19,0.0,2.248,293.2,8.33,26.0,290.0,9.11,0.0,,,1.3604732751846311,0.0,IB01,2.1176759191223193
2006-12-10,9.57,14.23,1230.0,3.916,0.0,79.3,95.9,0.0,62.21,1350.0,1.212,359.9,6.938,1247.0,327.0,8.35,3.6,,,0.8405307531356812,0.6880913972854614,IB01,1.2108211744105397
2006-12-11,8.77,14.82,1140.0,4.694,720.0,83.9,96.9,420.0,57.99,1450.0,1.018,44.0,5.272,1133.0,64.08,8.53,0.2,,,0.8318034410476685,0.0,IB01,1.017858585605544
2006-12-12,9.44,13.19,1450.0,5.024,100.0,86.3,96.3,540.0,59.73,1640.0,0.506,350.5,2.803,2212.0,63.93,2.887,2.0,,,0.660534143447876,0.0,IB01,0.876001871542918
2006-12-13,11.63,13.59,950.0,7.66,200.0,80.5,94.6,2010.0,67.65,640.0,2.175,22.31,7.97,1118.0,49.67,3.357,9.0,,,1.000300407409668,4.895163059234619,IB01,1.8210560948486587
2006-12-14,13.62,15.22,1130.0,12.4,110.0,78.9,89.4,410.0,67.25,800.0,2.61,18.36,7.01,802.0,28.68,5.827,0.2,,,1.2464072704315186,0.0,IB01,1.7464946904110237
2006-12-15,12.77,15.68,1040.0,9.69,1800.0,87.4,96.4,2330.0,71.8,950.0,1.25,357.9,4.792,243.0,40.11,5.638,8.2,,,0.8127509355545044,4.307276725769043,IB01,1.1943166922848947
2006-12-16,12.49,16.34,1340.0,7.53,2310.0,89.0,96.7,210.0,74.7,1150.0,1.167,318.5,4.194,1328.0,285.2,6.127,6.8,,,0.768597424030304,3.25646448135376,IB01,1.2017982901501296
2006-12-17,11.29,16.01,1210.0,6.146,2210.0,86.7,97.0,240.0,71.2,1430.0,1.232,326.0,7.37,1054.0,317.5,7.3,0.2,,,0.7983697056770325,0.0,IB01,1.2022400277548804
2006-12-18,8.95,13.45,1330.0,3.124,2300.0,82.7,97.1,630.0,56.49,1330.0,0.77,352.6,4.312,1331.0,49.48,5.859,2.4,,,0.7247322201728821,0.0,IB01,0.9867878290068921
2006-12-19,7.18,12.6,1130.0,2.133,130.0,86.2,96.7,900.0,60.91,1350.0,0.787,42.73,4.724,1454.0,62.88,5.036,0.2,,,0.6890488862991333,0.0,IB01,0.9290913520328301
2006-12-20,8.05,10.24,2350.0,7.07,410.0,95.7,97.8,2140.0,85.6,0.0,1.152,33.01,8.77,2352.0,33.47,0.495,99.4,,,0.5367430448532104,54.36022567749024,IB01,0.7182077344412886
2006-12-21,10.49,11.74,0.0,9.57,1710.0,82.5,95.0,250.0,58.01,2120.0,3.558,15.22,9.55,309.0,37.3,1.239,29.8,,,1.3596733808517456,18.262561798095703,IB01,2.2136596134605604
2006-12-22,10.44,12.73,1210.0,7.66,330.0,72.0,91.8,340.0,62.43,1340.0,2.44,28.08,8.65,17.0,57.45,6.603,4.2,,,1.1181292533874512,1.1938735246658323,IB01,1.7663552173406116
2006-12-23,10.38,12.86,1040.0,7.93,700.0,84.8,97.1,1350.0,72.0,30.0,2.249,1.818,7.96,1633.0,17.71,2.115,28.4,,,0.8893359899520874,17.416210174560547,IB01,1.523862858304269
2006-12-24,11.69,13.39,1030.0,10.42,250.0,84.4,95.4,300.0,67.78,0.0,3.342,15.37,8.72,151.0,40.67,2.974,21.0,,,1.1697428226470947,12.91847324371338,IB01,1.8898504352408299
2006-12-25,10.97,15.02,1300.0,3.982,2340.0,76.3,96.4,2320.0,58.78,1140.0,1.445,353.6,5.841,1012.0,325.8,8.3,0.0,,,0.9449402689933776,0.0,IB01,1.5077183529466551
2006-12-26,8.04,15.62,1300.0,3.19,500.0,86.2,97.7,810.0,46.97,1340.0,0.668,334.3,4.253,1114.0,304.6,9.54,0.4,,,0.7404333353042603,0.0,IB01,0.7389503900468234
2006-12-27,7.77,16.74,1310.0,2.265,250.0,89.7,97.7,830.0,59.9,1300.0,0.504,349.3,3.263,1534.0,73.4,7.9,0.2,,,0.6529536247253418,0.0,IB01,0.6479066818658601
2006-12-28,8.75,15.48,1200.0,2.793,240.0,88.7,97.8,840.0,56.01,1420.0,0.576,307.1,3.332,1322.0,150.1,8.71,0.2,,,0.669455349445343,0.0,IB01,0.7092500896853539
2006-12-29,9.62,17.2,1120.0,4.298,2220.0,91.1,97.6,840.0,66.37,1110.0,0.495,333.4,2.832,1426.0,352.3,6.074,0.2,,,0.659400999546051,0.0,IB01,0.7399899417156754
2006-12-30,8.61,16.74,1340.0,2.529,630.0,88.1,97.7,820.0,55.95,1330.0,0.784,241.0,4.782,1247.0,177.2,8.82,0.2,,,0.8029243350028992,0.0,IB01,0.887147404599212
2006-12-31,9.53,16.8,1200.0,4.232,700.0,91.7,97.8,810.0,73.2,1520.0,0.846,259.6,4.439,1418.0,174.7,7.74,0.4,,,0.715959370136261,0.0,IB01,0.8997649517753084
2007-01-01,11.27,17.07,1200.0,5.288,720.0,88.6,97.7,530.0,66.44,1230.0,1.062,261.4,5.674,1256.0,246.3,7.99,0.2,,,0.8505339622497559,0.0,IB01,1.1720319836061082
2007-01-02,11.46,17.0,1310.0,3.388,0.0,77.4,96.5,0.0,54.69,1350.0,1.392,334.6,7.91,614.0,326.6,9.64,0.2,,,1.0724529027938845,0.0,IB01,1.5398509868931518
2007-01-03,8.02,16.54,1310.0,2.331,230.0,86.6,97.5,800.0,55.75,1230.0,0.649,339.3,3.675,1501.0,45.44,9.03,0.2,,,0.7568516135215759,0.0,IB01,0.7741384906120271
2007-01-04,9.74,17.79,1430.0,3.916,2250.0,81.3,97.7,550.0,31.93,1450.0,0.921,273.4,5.508,1349.0,295.1,6.84,0.2,,,1.1628499031066897,0.0,IB01,1.2915115801822938
2007-01-05,8.76,16.95,1020.0,3.52,0.0,84.4,97.2,810.0,52.98,1230.0,0.598,337.8,3.116,1438.0,0.375,9.45,0.0,,,0.7704112529754639,0.0,IB01,0.7513635920740761
2007-01-06,7.96,16.8,1130.0,2.463,320.0,89.6,97.8,840.0,60.3,1140.0,0.519,301.6,4.802,1529.0,137.4,6.564,0.4,,,0.7103714346885681,0.0,IB01,0.7631422110849618
2007-01-07,8.73,16.08,1430.0,2.463,730.0,90.2,97.9,830.0,64.59,1320.0,0.717,264.8,3.91,1136.0,266.3,8.96,0.2,,,0.7519090175628662,0.0,IB01,0.8610123298840899
2007-01-08,10.97,16.34,1240.0,4.43,2250.0,82.6,96.8,310.0,60.1,1240.0,1.13,276.5,6.037,1118.0,321.1,8.58,0.2,,,0.9491198658943176,0.0,IB01,1.3096499986910606
2007-01-09,9.79,16.8,1250.0,3.652,750.0,90.9,97.7,820.0,67.49,1420.0,0.904,204.7,4.322,1251.0,172.0,9.25,0.2,,,0.8331652283668518,0.0,IB01,1.0255230114504053
2007-01-10,10.21,17.99,1310.0,4.177,0.0,90.4,97.8,830.0,66.89,1340.0,0.6,294.3,3.038,1054.0,221.5,9.09,0.2,,,0.7831871509552002,0.0,IB01,0.8261855994653938
2007-01-11,8.71,16.21,1410.0,2.857,630.0,90.2,97.7,800.0,66.04,1330.0,0.697,339.5,4.381,1233.0,322.0,8.69,0.4,,,0.7723188400268555,0.0,IB01,0.8790792464909563
2007-01-12,8.68,17.86,1420.0,2.661,740.0,85.1,97.8,810.0,44.07,1420.0,0.573,268.6,3.352,1501.0,222.3,10.05,0.2,,,0.8727205395698547,0.0,IB01,0.7982163362218379
2007-01-13,9.62,19.29,1410.0,2.265,320.0,84.6,97.5,830.0,47.36,1350.0,0.789,244.9,3.499,1427.0,163.9,10.41,0.2,,,1.0508860349655151,0.0,IB01,1.032738027322053
2007-01-14,8.55,15.35,1300.0,1.803,730.0,90.4,97.9,830.0,68.28,1420.0,0.761,31.34,4.057,1400.0,102.9,9.54,0.2,,,0.7850346565246582,0.0,IB01,0.9403993287518971
2007-01-15,10.64,15.04,1320.0,6.344,320.0,88.2,97.6,800.0,69.76,1300.0,0.592,48.41,4.087,1313.0,97.9,4.647,0.2,,,0.7171469926834106,0.0,IB01,0.9236152880452771
2007-01-16,11.02,16.34,1240.0,6.938,2200.0,87.1,96.8,2330.0,62.08,1320.0,0.591,269.1,4.292,1311.0,269.0,7.73,0.0,,,0.825680136680603,0.0,IB01,0.9259818008587294
2007-01-17,9.31,17.07,1320.0,3.783,2310.0,86.6,97.7,610.0,51.92,1420.0,0.599,300.6,3.871,1315.0,277.3,9.83,0.2,,,0.8941473364830017,0.0,IB01,0.898351626336788
2007-01-18,11.67,18.72,1410.0,3.65,350.0,77.3,97.7,610.0,42.03,1330.0,1.038,254.5,7.2,1257.0,203.9,10.16,0.2,,,1.262534737586975,0.0,IB01,1.4640235835149573
2007-01-19,12.73,21.67,1310.0,6.212,650.0,71.3,94.0,710.0,37.72,1310.0,0.781,247.4,4.057,1334.0,230.7,10.83,0.0,,,1.2920329570770264,0.0,IB01,1.216398534311488
2007-01-20,10.8,20.35,1350.0,4.834,650.0,81.9,94.4,2350.0,50.19,1240.0,0.938,224.2,4.096,1516.0,167.2,10.9,0.0,,,1.26683247089386,0.0,IB01,1.2757198982606406
2007-01-21,10.91,16.89,1000.0,4.628,100.0,90.4,97.6,750.0,71.5,1100.0,1.302,77.1,5.968,1519.0,80.1,9.31,0.2,,,1.0154073238372805,0.0,IB01,1.451402901183904
2007-01-22,11.91,15.48,1500.0,6.806,720.0,84.9,97.4,830.0,58.21,2320.0,1.464,231.5,7.54,2359.0,252.3,6.278,0.4,,,1.1375010013580322,0.0,IB01,1.750067006540066
2007-01-23,11.09,13.19,1420.0,9.77,610.0,55.71,66.07,750.0,47.25,1940.0,4.101,279.9,10.36,31.0,291.1,9.46,0.0,,,2.484356641769409,0.0,IB01,2.930460401448337
2007-01-24,8.7,11.21,1150.0,2.911,2130.0,49.56,71.7,1820.0,36.5,950.0,2.468,295.4,8.83,1103.0,306.0,11.85,0.0,,,1.7808820009231567,0.0,IB01,2.4628366889764357
2007-01-25,7.18,12.27,1240.0,1.67,1920.0,60.44,89.7,2250.0,38.54,1130.0,1.275,264.4,5.762,1331.0,306.8,11.21,0.0,,,1.2519006729125977,0.0,IB01,1.5250120190989593
2007-01-26,8.26,10.42,1140.0,5.75,330.0,86.8,97.4,400.0,70.2,0.0,3.274,66.31,9.9,1113.0,66.45,1.987,20.8,,,0.9916355013847352,12.788105964660645,IB01,1.8016681823069263
2007-01-27,8.77,11.08,1250.0,7.07,520.0,61.06,74.7,40.0,44.15,1320.0,3.171,44.25,10.08,1146.0,42.55,11.97,0.0,,,1.978038191795349,0.0,IB01,2.4750260522547953
2007-01-28,9.81,11.67,1530.0,5.552,600.0,71.9,83.8,650.0,58.16,140.0,2.005,62.19,5.998,1135.0,37.2,4.617,0.0,,,1.256683349609375,0.0,IB01,1.9443337911015912
2007-01-30,10.84,11.81,1240.0,8.45,2350.0,92.7,95.4,1100.0,85.5,2220.0,1.089,11.84,4.978,446.0,323.8,1.678,4.6,,,0.6377689838409424,1.5220680236816406,IB01,0.9428712568092438
2007-01-31,9.15,13.13,1310.0,5.42,2250.0,91.5,96.9,2350.0,82.5,1310.0,0.678,324.1,3.685,1441.0,328.6,3.98,5.4,,,0.6858667135238647,2.166643619537353,IB01,0.9127820075552722
2007-02-01,8.32,14.56,1210.0,3.058,2330.0,84.2,97.1,810.0,60.76,1350.0,0.75,325.9,3.783,916.0,314.5,9.3,0.2,,,1.005101203918457,0.0,IB01,1.1683755118197559
2007-02-02,8.28,14.56,1330.0,2.463,720.0,86.9,97.5,810.0,60.63,1230.0,1.035,50.47,5.145,1354.0,91.5,11.21,0.2,,,1.144608497619629,0.0,IB01,1.3911790111072155
2007-02-03,10.58,12.6,1510.0,7.6,100.0,83.9,93.0,110.0,74.6,1540.0,1.381,49.63,5.831,1336.0,65.69,4.728,0.0,,,0.9164035320281982,0.0,IB01,1.3330309497486115
2007-02-04,10.09,13.98,1140.0,7.0,1900.0,85.1,96.1,430.0,65.93,1140.0,0.73,26.44,3.998,1259.0,60.06,5.942,0.2,,,0.9193009734153748,0.0,IB01,1.1324780720789014
2007-02-05,9.47,14.63,1350.0,3.848,2350.0,89.6,96.7,900.0,64.0,1340.0,0.38,344.7,3.165,1222.0,311.3,5.57,4.0,,,0.823185920715332,1.0262621641159058,IB01,0.9531877121951471
2007-02-06,8.97,15.82,1210.0,3.652,50.0,87.0,97.5,840.0,60.76,1250.0,0.721,269.8,4.322,1227.0,287.2,11.89,0.2,,,1.1752119064331057,0.0,IB01,1.268315353786246
2007-02-07,12.03,15.15,1530.0,7.14,0.0,73.8,96.7,50.0,57.13,1530.0,1.851,259.4,8.41,1148.0,281.2,12.82,0.0,,,1.5762171745300293,0.0,IB01,2.2269915879306543
2007-02-08,13.5,17.86,1130.0,10.62,720.0,75.1,95.6,1820.0,52.71,1240.0,2.141,241.3,7.17,235.0,272.5,8.32,12.4,,,1.774570107460022,7.306572437286377,IB01,2.4222222959597817
2007-02-09,11.22,14.96,1530.0,4.958,2040.0,74.8,96.2,700.0,43.28,1530.0,3.026,301.8,13.72,900.0,302.0,9.45,6.0,,,2.0311410427093506,2.6466643810272217,IB01,3.2112202397602845
2007-02-10,15.53,18.45,1320.0,12.14,220.0,58.16,72.1,730.0,45.92,2100.0,3.901,277.8,11.44,1211.0,274.8,13.1,0.0,,,3.087054967880249,0.0,IB01,3.972098501981233
2007-02-11,16.06,19.7,1530.0,13.52,2030.0,66.92,83.4,2040.0,57.0,1520.0,2.956,266.1,10.44,306.0,301.3,11.69,0.0,,,2.40805983543396,0.0,IB01,3.0544980893222773
2007-02-12,15.78,19.84,1550.0,7.27,2250.0,67.76,94.6,2310.0,46.84,1850.0,2.481,261.6,10.36,1615.0,256.9,8.05,0.0,,,2.141331195831299,0.0,IB01,3.462227994971137
2007-02-13,13.35,20.21,1430.0,6.799,710.0,71.8,96.5,2310.0,45.77,1430.0,1.306,278.7,5.517,1350.0,295.2,14.21,0.0,,,1.9661295413970947,0.0,IB01,2.240438759963081
2007-02-14,14.65,19.57,1520.0,10.96,0.0,77.0,97.5,820.0,41.96,1910.0,2.398,235.9,9.65,1919.0,300.8,9.3,0.0,,,2.28059983253479,0.0,IB01,3.1069717583938
2007-02-15,10.81,20.41,1500.0,2.661,710.0,63.29,95.7,2340.0,16.88,1540.0,1.207,300.5,5.851,16.0,321.8,15.81,0.0,,,2.3060531616210938,0.0,IB01,2.181370877670572
2007-02-16,10.83,16.87,1120.0,2.067,500.0,82.7,97.6,730.0,56.87,1140.0,1.973,80.2,6.987,2020.0,102.5,14.16,0.2,,,1.8456288576126096,0.0,IB01,2.5910089808505137
2007-02-17,11.78,15.17,1530.0,7.66,2130.0,84.7,96.6,820.0,51.01,1550.0,0.712,265.4,4.194,1527.0,303.7,3.793,0.0,,,1.0487884283065796,0.0,IB01,1.40021070582567
2007-02-18,12.46,16.34,1310.0,10.03,2200.0,69.09,87.6,1930.0,53.97,1230.0,2.219,298.8,7.44,836.0,240.3,11.45,0.2,,,2.004359722137451,0.0,IB01,2.504349746637257
2007-02-19,10.62,14.82,1530.0,5.09,2150.0,83.9,96.5,2220.0,64.06,1520.0,1.363,355.2,5.566,47.0,313.4,11.4,4.2,,,1.4609259366989136,1.194769024848938,IB01,1.9495536286214428
2007-02-20,11.02,16.21,1330.0,4.365,640.0,85.0,97.2,750.0,64.26,1420.0,1.157,199.5,5.263,1201.0,179.7,14.98,0.2,,,1.6562261581420898,0.0,IB01,2.0081826138156518
2007-02-21,9.21,14.78,1100.0,3.718,2340.0,91.9,97.2,840.0,70.2,1100.0,0.456,309.2,3.773,1132.0,306.3,5.14,1.6,,,0.8989861607551575,0.0,IB01,1.0883838392252396
2007-02-22,10.29,14.84,1040.0,3.915,110.0,82.0,97.6,540.0,53.39,1040.0,1.473,271.5,8.02,1054.0,276.8,8.79,0.2,,,1.5121023654937744,0.0,IB01,2.1267705770250873
2007-02-23,14.24,17.86,1450.0,9.17,310.0,69.83,90.4,320.0,52.91,1630.0,2.394,272.9,8.33,948.0,272.6,15.91,0.0,,,2.400391101837158,0.0,IB01,3.211798799534231
2007-02-24,13.93,17.27,1310.0,7.47,2220.0,68.79,91.9,2200.0,53.9,1520.0,2.551,285.6,8.77,448.0,284.7,14.76,0.0,,,2.297948837280273,0.0,IB01,3.3390473821734026
2007-02-25,13.86,18.25,1410.0,8.18,2020.0,68.72,93.5,2030.0,50.73,1340.0,2.86,281.8,10.77,1631.0,329.2,14.62,0.2,,,2.5134456157684326,0.0,IB01,3.5371622880864515
2007-02-26,11.44,15.62,1400.0,5.164,2210.0,62.07,85.7,40.0,36.22,1600.0,1.986,296.5,8.46,1220.0,296.7,16.58,0.0,,,2.446847438812256,0.0,IB01,3.0456849101695442
2007-02-27,12.63,18.19,1110.0,4.113,110.0,65.2,91.1,130.0,38.72,1450.0,1.427,269.1,8.75,446.0,320.7,17.33,0.0,,,2.3755598068237305,0.0,IB01,2.764355896453221
2007-02-28,14.28,21.2,1300.0,7.2,220.0,72.5,94.3,2230.0,44.12,1400.0,1.206,238.3,7.53,1237.0,241.6,15.8,0.0,,,2.357117891311645,0.0,IB01,2.6083073846295957
2007-03-01,17.65,21.4,1520.0,13.65,2010.0,63.02,82.1,2020.0,47.95,1500.0,2.668,262.6,8.37,2352.0,298.2,17.38,0.0,,,3.236297607421875,0.0,IB01,3.9866325243468617
2007-03-02,16.26,21.8,1510.0,10.16,2110.0,58.89,87.2,2010.0,36.54,1420.0,2.692,276.7,8.08,845.0,285.0,15.63,0.0,,,3.3512625694274902,0.0,IB01,4.188054541166684
2007-03-03,16.23,23.31,1550.0,8.65,2220.0,62.35,94.2,2300.0,32.71,1550.0,1.852,276.5,8.11,1017.0,309.1,16.57,0.0,,,3.1444716453552246,0.0,IB01,3.601336056102687
2007-03-04,15.61,23.84,1120.0,7.6,640.0,67.59,89.8,600.0,43.4,1400.0,1.306,173.9,4.733,1428.0,166.3,18.17,0.0,,,2.8436098098754883,0.0,IB01,3.000486629928836
2007-03-05,12.85,17.66,1440.0,5.684,0.0,74.8,95.4,2340.0,52.19,1020.0,1.721,8.14,8.17,913.0,313.2,14.62,0.0,,,2.2131094932556152,0.0,IB01,2.8953608015932817
2007-03-06,11.66,17.4,1320.0,4.629,230.0,81.8,97.1,740.0,46.46,2210.0,1.727,231.8,8.62,2151.0,283.8,9.43,0.2,,,1.9768180847167969,0.0,IB01,2.6828829124235454
2007-03-07,14.48,19.51,1430.0,11.48,1730.0,65.63,91.2,1620.0,41.25,2330.0,3.209,275.9,13.45,1700.0,330.5,13.51,2.0,,,3.116929054260254,0.0,IB01,3.9636014027614346
2007-03-08,13.34,16.14,1410.0,11.34,610.0,58.76,69.95,1840.0,45.47,120.0,3.945,349.2,14.17,317.0,313.4,15.26,0.0,,,3.355721473693848,0.0,IB01,3.975276920266343
2007-03-09,12.1,16.41,1520.0,6.212,2030.0,62.01,83.5,2100.0,33.45,1510.0,1.724,324.1,7.45,906.0,318.1,19.17,0.0,,,2.780338287353516,0.0,IB01,3.235326652674515
2007-03-10,13.09,16.08,1350.0,7.86,300.0,53.94,86.1,210.0,34.37,1530.0,3.17,357.6,10.66,621.0,327.1,19.55,0.0,,,3.273383617401123,0.0,IB01,4.3425182918154634
2007-03-11,12.14,16.21,1150.0,3.914,2320.0,57.24,89.0,0.0,40.51,1530.0,2.587,11.14,8.56,442.0,7.68,19.29,0.0,,,2.9140069484710693,0.0,IB01,3.8856796323926543
2007-03-12,9.69,16.74,1140.0,3.322,0.0,77.3,94.1,630.0,42.09,1050.0,0.856,7.52,4.988,1216.0,55.46,13.34,0.0,,,1.9267867803573608,0.0,IB01,2.102209912631365
2007-03-13,9.02,16.94,1140.0,3.256,440.0,78.0,96.5,720.0,41.43,1040.0,0.58,333.9,4.861,1110.0,282.7,12.89,0.0,,,1.7635717391967771,0.0,IB01,1.81833773128629
2007-03-14,9.86,17.33,1330.0,2.463,310.0,80.9,97.0,730.0,54.69,1330.0,0.968,71.3,5.586,1458.0,59.21,19.11,0.2,,,2.2856862545013428,0.0,IB01,2.4550394294520883
2007-03-15,10.73,19.88,1450.0,3.388,0.0,74.3,97.3,740.0,32.78,1520.0,0.692,343.2,7.26,1523.0,217.8,19.41,0.0,,,2.4696712493896484,0.0,IB01,2.371789315424013
2007-03-16,10.17,17.85,1330.0,2.199,520.0,82.4,97.1,750.0,55.8,1330.0,0.905,351.0,3.979,1227.0,338.5,18.42,0.2,,,2.2710275650024414,0.0,IB01,2.4394171355599306
2007-03-17,11.32,17.86,1350.0,4.311,340.0,80.6,97.3,410.0,51.53,1350.0,0.91,350.4,4.792,1205.0,328.1,17.19,0.2,,,2.275578260421753,0.0,IB01,2.482906394538473
2007-03-18,13.28,19.24,1130.0,4.76,30.0,68.82,96.3,220.0,37.34,1420.0,1.775,223.3,7.37,1059.0,197.9,19.38,0.2,,,3.0374205112457275,0.0,IB01,3.612225129840222
2007-03-19,13.74,19.44,1100.0,9.37,2300.0,55.7,80.7,310.0,36.48,1030.0,3.48,299.1,11.87,2234.0,315.1,13.91,0.4,,,3.627322196960449,0.0,IB01,4.428155911124692
2007-03-20,9.88,12.99,1430.0,7.8,2250.0,43.16,50.83,650.0,29.76,1450.0,6.136,309.5,14.29,1448.0,285.2,20.63,0.0,,,4.567497730255127,0.0,IB01,5.034719555596149
2007-03-21,8.36,12.27,1310.0,2.713,1930.0,51.96,89.3,2330.0,35.51,1700.0,3.074,327.0,9.64,938.0,328.7,19.81,2.0,,,2.8698840141296387,0.0,IB01,3.7523925415497756
2007-03-22,7.74,12.73,1410.0,1.208,0.0,59.1,89.8,200.0,32.53,1520.0,2.312,314.2,9.18,1050.0,312.7,21.79,0.2,,,2.876169204711914,0.0,IB01,3.469381530776947
2007-03-23,9.7,16.28,1600.0,-0.506,610.0,63.39,91.8,0.0,37.41,1400.0,1.441,273.2,6.595,1418.0,262.9,21.18,0.0,,,2.8106439113616943,0.0,IB01,3.173183244520883
2007-03-24,12.89,18.12,1420.0,5.09,50.0,57.07,91.8,0.0,30.61,1520.0,1.673,306.1,6.762,1101.0,298.1,22.24,0.0,,,3.304380416870117,0.0,IB01,3.771279495568038
2007-03-25,9.31,14.12,920.0,3.982,610.0,79.1,94.3,2320.0,60.19,920.0,1.081,84.9,4.871,1026.0,122.0,7.98,0.0,,,1.4778523445129397,0.0,IB01,1.9036391043484322
2007-03-26,10.87,15.95,1320.0,4.43,20.0,87.1,95.7,320.0,61.69,1330.0,1.77,84.7,5.361,1331.0,100.6,10.6,6.4,,,1.8777835369110107,2.956776857376098,IB01,2.618234650891937
2007-03-27,11.23,14.78,1020.0,9.5,2030.0,84.9,95.5,2340.0,65.2,1030.0,2.396,91.4,7.33,1142.0,84.6,9.0,13.6,,,1.7773048877716064,8.12557315826416,IB01,2.3274788857449584
2007-03-28,9.49,10.95,1740.0,8.13,640.0,94.5,97.2,2320.0,91.1,1040.0,1.969,25.2,7.28,1534.0,331.9,4.255,47.0,,,0.8284362554550171,27.940309524536133,IB01,1.1063136286437993
